"ID","GROUP","CHEF_CLUB","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
9663,2,0,2,60,19,120,110,110,114.2,114.2,145.4,138.5,147.8,144,144.8,0,0,0,0,0
9664,2,0,2,110,20,220,197.5,200.8,196.7,219.2,204.6,190.5,190.5,210.2,212.2,1,0,0,0,0
9665,3,0,3,36.7,21,136.7,109.2,134.2,84.2,113.3,163,155.2,167.4,196.6,161.7,0,0,0,1,1
9666,2,0,3,53.3,17,154.2,149.2,145,133.3,131.7,129.3,152,113.2,151.2,145.6,0,0,0,0,0
9667,5,0,4,50,25,176.7,182.5,190,180,195.8,189.6,196.6,197,213,198,0,0,0,1,0
9668,4,0,7,23.3,25,138.3,140,157.5,145.8,129.2,191.1,168.8,155.2,140.9,124.1,0,0,0,0,0
9669,3,0,6,26.7,15,150,145.8,145.8,138.3,140.8,111.8,105.4,116.8,134.6,137,0,0,0,0,0
9670,1,0,2,50,25,109.2,110,105.8,105,99.2,145.6,112.7,87.8,51.1,46.7,0,0,0,0,0
9671,1,0,1,180,18,171.7,177.5,176.7,174.2,170.8,171.5,201.5,207.8,201.7,182.8,1,0,0,1,0
9672,2,0,6,20,18,105,117.5,110,115,108.3,142.8,143.4,164.2,155.5,99.8,0,0,0,0,0
9673,1,0,4,30,11,112.5,105.8,110.8,121.7,118.3,46.8,95.8,105.1,99.2,112.2,0,0,0,0,0
9674,3,0,2,53.3,14,103.3,110.8,110.8,115,114.2,184.3,199.8,204.2,154.8,138.7,0,0,0,0,0
9675,1,0,4,30,24,125.8,119.2,110,116.7,127.5,120.4,132.4,146.8,121.4,126,0,0,0,0,0
9676,2,0,7,23.3,20,140,145.8,140,143.3,146.7,104.6,129.5,120.7,109.7,117.9,0,0,0,0,0
9677,2,0,1,110,20,108.3,104.2,120,110.8,117.5,129.7,120.6,111.5,139.6,147.3,0,0,0,0,0
9678,1,0,3,46.7,17,135,145,126.7,120,133.3,97.2,97.7,124.7,127.2,119,0,0,0,0,0
9679,1,0,6,20,21,110,123.3,124.2,122.5,110.8,146.5,106.7,124.2,77.1,80.7,0,0,0,0,0
9680,5,0,3,63.3,23,180,192.5,178.3,194.2,185.8,169.7,190.4,170.1,179,213.8,0,0,0,1,0
9681,2,0,6,36.7,34,205.8,214.2,217.5,210,215.8,225.6,226.6,213.7,248.4,232.8,1,0,0,0,1
9682,5,0,3,50,21,150.8,150,146.7,145,140,142.2,158.4,160,132,119.7,0,0,0,0,0
9683,2,0,4,56.7,15,222.5,219.2,223.3,224.2,205.8,128.2,183,166.1,154.8,170.2,0,0,0,0,0
9684,2,0,7,26.7,20,167.5,166.7,180.8,176.7,176.7,153.8,146.4,109.4,137.1,164.6,0,0,0,0,0
9685,2,0,4,46.7,19,170,171.7,179.2,180.8,171.7,203,161.7,152.7,147.7,140.3,0,0,0,0,0
9686,1,0,2,60,13,113.3,115.8,106.7,114.2,119.2,138.2,122.7,89.7,122.2,128.3,0,0,0,0,0
9687,4,0,3,50,19,140.8,140.8,132.5,135.8,145,107.2,108.2,117.5,197.4,155.6,0,0,0,0,0
9688,1,0,4,33.3,12,130.8,137.5,140.8,136.7,145.8,120.1,141.2,143.2,181.8,143.3,0,0,0,0,0
9689,1,0,6,20,13,115.8,114.2,111.7,110.8,120,99.1,86.7,113.4,138.8,135.2,0,0,0,0,0
9690,4,0,7,16.7,24,100.8,103.3,105,97.5,107.5,61.8,45.6,52.6,92.7,90.8,0,0,0,0,0
9691,1,1,10,33.3,24,290,315,342.5,330,350.8,372.8,382.1,382.4,345.2,351.8,0,0,0,1,0
9692,3,0,3,70,20,155,160.8,188.3,205,165,156.3,157.2,184.8,145.2,141.2,0,0,0,0,0
9693,1,0,4,30,16,112.5,120.8,119.2,111.7,101.7,77.8,32.8,44.4,35.2,74.2,0,0,0,0,0
9694,4,0,1,150,19,147.5,150.8,151.7,147.5,158.3,125,130.5,107.9,127.7,151.8,0,0,0,0,0
9695,4,0,5,43.3,21,196.7,206.7,206.7,190,177.5,185.5,158,150.8,145.8,153.3,0,0,0,0,0
9696,5,0,5,23.3,19,115.8,112.5,117.5,120,122.5,176.8,161.1,150.2,150.6,128.4,0,1,0,0,0
9697,4,0,4,63.3,23,260,260.8,243.3,251.7,250.8,195.4,215.6,202.1,222.6,234,0,0,0,0,0
9698,3,0,2,156.7,19,287.5,300,305,308.3,307.5,306.7,297.4,304.7,307.4,305.3,0,0,0,1,0
9699,3,0,4,46.7,26,174.2,169.2,173.3,178.3,180,240.6,195.2,185.2,167.5,163.6,0,0,0,1,0
9700,1,0,3,40,16,112.5,110.8,108.3,112.5,114.2,125.2,138,122.8,110.5,124.2,0,0,0,0,0
9701,5,0,1,253.3,22,249.2,253.3,238.3,235,230,219.2,212.8,215.6,219.2,276.6,0,0,1,0,0
9702,3,0,2,96.7,27,187.5,176.7,193.3,180,175.8,159.8,178.7,166.6,186.1,142.4,0,1,0,0,0
9703,4,0,5,26.7,25,110,125,128.3,132.5,116.7,95.1,101.8,138.9,128.7,105.1,0,0,0,0,0
9704,4,0,5,23.3,22,115,105.8,111.7,114.2,121.7,126.8,112.8,100.9,121.6,125.2,0,0,0,0,0
9705,1,0,6,23.3,16,138.3,134.2,126.7,123.3,147.5,128.2,180.6,180.2,148.2,153.2,0,0,0,0,0
9706,1,0,3,56.7,18,155,149.2,151.7,170.8,164.2,191.2,151.1,158.1,180.6,177.1,0,0,0,1,0
9707,2,0,5,23.3,19,114.2,110.8,121.7,120.8,118.3,93.6,131.2,103.7,114.3,113.6,0,0,0,0,0
9708,2,0,3,50,29,146.7,140,145,147.5,143.3,141.7,136.8,97.3,92,141.2,0,0,0,0,0
9709,1,0,1,150,22,145.8,153.3,148.3,141.7,151.7,150.2,150,170,168,150.2,0,0,0,0,0
9710,5,0,4,36.7,15,135.8,129.2,135.8,132.5,115,133.5,117.1,122,90.9,74.8,0,0,0,0,0
9711,1,0,5,30,20,142.5,139.2,136.7,137.5,142.5,91.2,101.2,124.9,152.4,151,0,0,0,0,1
9712,3,0,6,16.7,21,110.8,103.3,98.3,103.3,91.7,83.5,65.2,54.9,50.4,67,0,0,0,0,0
9713,2,0,1,113.3,28,103.3,96.7,105.8,112.5,114.2,155.1,133.4,159.8,119.4,104.1,0,0,0,0,0
9714,4,0,3,53.3,19,155,156.7,159.2,155.8,155,183.6,203.1,192.6,187.7,182,0,0,0,0,0
9715,2,0,4,26.7,20,112.5,104.2,110.8,107.5,101.7,0,25.9,55.2,86.8,84.3,0,1,0,0,0
9716,3,0,2,53.3,22,103.3,135.8,144.2,125,128.3,124.1,122.7,113.1,93.2,134.2,0,0,0,0,0
9717,2,0,3,90,28,303.3,250.8,266.7,275.8,255.8,244.6,260.9,283.4,282.8,241.8,0,0,0,0,0
9718,5,0,3,63.3,30,188.3,189.2,185.8,184.2,183.3,157.2,148.7,110.2,163.1,210.1,0,0,0,0,1
9719,2,0,6,30,21,183.3,177.5,170,165,171.7,210.2,193.2,185.2,210.7,190.3,1,0,0,0,0
9720,1,0,3,60,19,176.7,179.2,190,179.2,188.3,199.4,209.2,176.8,185.5,191.2,1,0,0,0,0
9721,5,0,4,40,16,146.7,148.3,150.8,152.5,148.3,87.6,96.7,136.7,118.6,143.4,0,0,0,0,0
9722,1,0,5,33.3,30,154.2,146.7,150,147.5,150.8,179,138.7,166.5,214.6,187.2,0,0,0,1,0
9723,5,0,5,26.7,17,117.5,124.2,125,121.7,107.5,97.4,110.5,119.3,130,146.8,0,0,0,0,0
9724,3,0,2,130,24,241.7,239.2,248.3,254.2,250,207.8,248.7,287.1,318.5,294.9,0,0,0,0,0
9725,3,0,7,16.7,14,102.5,109.2,110,115.8,116.7,107.4,87.2,90.2,118.6,142.8,0,0,0,0,0
9726,2,0,4,36.7,18,143.3,144.2,137.5,144.2,145,119,113.1,126.8,133.8,122.4,0,0,0,0,0
9727,3,0,3,40,19,105.8,110.8,118.3,118.3,112.5,103.8,153.6,140.1,117.8,145.4,0,0,0,0,0
9728,1,0,4,26.7,25,103.3,89.2,76.7,81.7,100,47.2,79.2,79.8,74.7,78.1,0,0,0,0,0
9729,2,0,4,26.7,24,118.3,113.3,110.8,105.8,110,60.6,56.9,60.4,63.7,79.4,0,0,0,0,0
9730,4,0,7,20,19,161.7,154.2,139.2,132.5,143.3,122.4,121.2,135.2,119.8,113.2,0,0,0,0,0
9731,2,0,3,40,20,113.3,115.8,119.2,122.5,119.2,128.7,104.6,88.2,120.3,125,0,0,0,0,0
9732,5,0,1,146.7,18,149.2,151.7,145,153.3,145,160.7,147.7,171.7,155.6,161.2,0,0,0,0,1
9733,1,0,3,46.7,26,156.7,133.3,134.2,128.3,135,156.8,122.4,120.7,128.4,94.2,0,0,0,0,0
9734,5,0,5,26.7,13,122.5,129.2,136.7,125,120.8,81.9,118.1,91.9,127.2,134.6,0,0,0,0,0
9735,5,0,3,53.3,20,155.8,158.3,159.2,151.7,145,180.7,161.3,134.3,153.2,173.2,0,0,0,0,1
9736,1,0,7,16.7,19,109.2,113.3,97.5,111.7,126.7,119.3,119.6,133.7,115.2,132.7,0,0,0,0,0
9737,3,0,3,40,27,116.7,120,111.7,111.7,96.7,59.4,90.3,94.7,72.5,56.8,0,1,0,0,0
9738,3,0,8,0,20,115,106.7,106.7,103.3,109.2,99.3,104.4,109.8,103.6,125.1,0,0,0,0,0
9739,1,0,6,20,22,103.3,108.3,165,120.8,114.2,127.3,59.8,84.8,86.8,92.5,0,0,0,0,0
9740,4,0,9,16.7,24,133.3,131.7,132.5,132.5,132.5,158.7,189.9,191,177.4,143.3,0,1,0,1,0
9741,3,0,6,23.3,27,132.5,128.3,128.3,123.3,120.8,125.6,158.2,128.1,131.9,118.4,0,0,1,0,0
9742,4,0,3,63.3,24,182.5,180.8,181.7,183.3,182.5,149.2,149.5,147.3,152.3,161,0,0,0,0,1
9743,4,0,5,40,23,186.7,175.8,186.7,210.8,193.3,207,199.4,212.4,217.2,261.6,0,0,0,0,0
9744,5,0,4,66.7,23,260,256.7,265,281.7,278.3,294.3,317.9,299.3,327.7,302.6,0,0,0,1,0
9745,5,0,4,30,9,110.8,104.2,105.8,115,111.7,98.3,90.6,120.7,118.4,93.2,0,0,0,0,0
9746,4,0,10,0,17,113.3,110,107.5,114.2,115,126.2,133.7,132.1,72.8,127.9,0,0,0,0,0
9747,4,0,4,33.3,21,124.2,119.2,136.7,122.5,140,166.2,159.3,161.3,129.5,132.5,0,0,0,0,0
9748,3,0,3,50,27,142.5,151.7,148.3,140,145,171.3,168.5,188,165.7,154.8,0,0,0,1,0
9749,1,0,9,0,18,108.3,110,111.7,109.2,113.3,136.2,150.8,155.8,133.9,121.2,0,0,0,0,0
9750,1,0,3,40,15,108.3,120,115.8,115.8,115,136,131.2,145.8,184.7,172.5,0,0,0,0,0
9751,1,0,2,93.3,18,173.3,180,184.2,180.8,180,162.1,164.4,131.2,135.3,156.3,0,1,0,0,0
9752,1,0,7,20,21,118.3,115,77.5,106.7,105.8,110.2,114.8,120.4,108.5,121.6,0,0,0,0,0
9753,4,0,6,20,23,125.8,118.3,114.2,110,113.3,95.8,93.8,133.9,106.2,107.2,0,0,0,0,0
9754,4,0,1,113.3,15,106.7,113.3,117.5,120,121.7,123,139.8,147.3,143.9,138.4,0,0,0,0,0
9755,5,0,2,53.3,17,105.8,101.7,103.3,105,105.8,92.1,92.2,132.5,75,93.1,0,1,0,0,0
9756,3,0,5,23.3,15,107.5,111.7,99.2,95.8,108.3,171.8,140,152.9,86.2,62.4,0,1,0,0,0
9757,5,0,4,46.7,17,174.2,167.5,175.8,180,180.8,161.2,132.2,155.2,132.8,145.2,1,0,0,0,1
9758,3,0,2,66.7,22,130.8,128.3,125.8,133.3,132.5,126.2,151.3,114.6,120.4,121.9,0,0,0,0,0
9759,2,0,5,26.7,19,139.2,127.5,131.7,143.3,125,87.3,116.3,123.9,103.8,111.1,0,0,0,0,0
9760,3,0,2,76.7,23,156.7,170,167.5,160,149.2,150.6,176.8,194.9,160,150.2,0,0,0,0,0
9761,4,0,5,33.3,20,149.2,153.3,146.7,137.5,146.7,125.8,127.6,153.1,129.2,124.2,0,0,0,0,0
9762,4,0,6,26.7,15,160.8,143.3,134.2,141.7,134.2,166.3,156.7,131.5,168.2,129.2,0,0,0,0,0
9763,1,0,3,40,16,113.3,112.5,115.8,115,113.3,120.8,103.8,111.2,113.8,109.5,0,0,0,0,0
9764,2,0,2,83.3,19,162.5,160,160.8,153.3,157.5,184.8,133,116.3,127.2,101.8,0,0,0,0,0
9765,5,0,3,53.3,20,141.7,137.5,141.7,155,155,194,197.7,173.2,163.5,175.1,0,0,0,0,0
9766,1,0,4,26.7,21,115,106.7,96.7,100.8,90.8,112.6,67.6,53.2,34,28.5,0,0,0,0,1
9767,3,0,1,133.3,14,128.3,130,130.8,130.8,125.8,82,76.1,75.2,118.9,127.2,0,0,0,0,0
9768,2,0,3,36.7,13,105.8,113.3,106.7,107.5,115,142.2,86.3,131.4,153.5,127.8,0,0,0,0,0
9769,4,0,3,36.7,20,101.7,106.7,107.5,120,124.2,114.2,124.2,112.2,149.4,151.8,0,0,0,0,0
9770,1,0,7,30,23,206.7,205,195,201.7,205,236.3,213.1,214.2,173.4,170.5,0,0,0,0,0
9771,4,0,2,73.3,19,128.3,117.5,141.7,143.3,147.5,110.3,127.8,156.8,155.8,129.8,0,1,1,0,0
9772,4,0,2,56.7,14,112.5,115,107.5,106.7,110.8,115.5,103.6,161.8,113.2,134.3,0,1,0,0,0
9773,3,0,0,0,18,116.7,90,72.5,89.2,94.2,67.8,96.5,74,81.7,74.8,0,0,0,0,0
9774,2,0,7,26.7,23,186.7,179.2,174.2,177.5,167.5,132.2,147.5,140,97.2,130.2,0,0,0,0,0
9775,3,0,6,23.3,22,130,126.7,133.3,128.3,125,185,170.2,112.8,174.2,204,0,0,0,0,0
9776,2,0,9,20,19,142.5,150,157.5,163.3,145.8,149.2,143.3,127.8,144.1,136.5,0,0,0,0,0
9777,3,0,9,16.7,16,115,126.7,122.5,125,131.7,126.8,132.2,145.6,154.5,160,0,0,0,0,0
9778,3,0,3,33.3,13,109.2,105,99.2,106.7,104.2,145.2,117.6,152.6,95.9,73.5,0,0,0,0,0
9779,2,0,2,86.7,22,178.3,174.2,165.8,167.5,168.3,151.1,194.3,202,165.8,154.1,0,0,0,0,0
9780,5,0,4,40,25,135.8,135,133.3,151.7,148.3,108.9,144.7,140.8,175.8,149.8,0,0,0,0,0
9781,2,0,3,40,15,110.8,119.2,124.2,125,123.3,120.5,129.3,150.2,140.3,92.3,0,0,0,0,1
9782,3,1,7,50,26,318.3,336.7,384.2,399.2,334.2,370.4,348.7,356.9,348.8,359.8,0,0,0,1,0
9783,5,0,4,33.3,20,121.7,127.5,121.7,122.5,132.5,178.8,181,178.6,173.9,208.8,0,0,0,0,0
9784,5,0,1,273.3,21,273.3,270.8,271.7,276.7,280,293.7,300.8,264.4,292.7,299.7,0,0,0,0,0
9785,5,0,1,120,27,120.8,118.3,117.5,113.3,111.7,95.7,121.5,70.5,131.2,130.4,0,0,0,0,0
9786,5,0,3,36.7,19,106.7,105.8,100.8,107.5,109.2,150.2,147,132.8,133.5,95,0,0,0,0,0
9787,2,0,4,40,31,112.5,138.3,158.3,159.2,154.2,74.9,98.8,89.3,123,162.9,0,0,0,0,0
9788,1,0,4,53.3,24,195.8,205.8,209.2,208.3,211.7,231.1,224.2,199.7,198.6,222.2,0,0,0,1,0
9789,2,0,9,0,15,85.8,91.7,80.8,93.3,81.7,113.9,108.2,95.2,91,75.4,0,0,0,0,0
9790,3,0,6,26.7,19,155,160.8,158.3,159.2,158.3,157.5,145,128.6,179.8,161.8,0,0,0,0,0
9791,5,0,2,76.7,23,105.8,115.8,136.7,149.2,135.8,134.1,103.5,109.7,120.5,123.6,0,0,0,0,0
9792,2,0,3,50,18,122.5,125,141.7,132.5,142.5,170.6,157.2,148.2,158.8,162.2,0,0,0,0,0
9793,4,0,1,116.7,20,146.7,128.3,112.5,114.2,95.8,93.1,91.9,78.6,77.8,46.4,0,0,0,0,0
9794,2,0,3,43.3,24,122.5,124.2,135.8,122.5,146.7,180.5,172.4,176.4,146.4,141,0,0,0,0,0
9795,3,0,4,43.3,19,168.3,164.2,163.3,166.7,169.2,223.8,197.1,194.8,220.3,210,0,0,0,0,1
9796,3,0,6,23.3,24,135,160,157.5,144.2,151.7,128.5,106.8,126.3,159.8,168.4,0,0,0,0,0
9797,5,0,5,33.3,24,148.3,150.8,154.2,154.2,157.5,197.3,228,203.9,149.7,160.1,0,1,0,1,0
9798,3,0,5,36.7,26,189.2,183.3,179.2,180,183.3,169.3,177.8,189.5,196.2,216.7,1,0,0,1,1
9799,2,0,4,40,18,150,167.5,155.8,151.7,151.7,205.6,155.8,149.5,154.1,141.2,0,0,0,0,0
9800,2,0,8,33.3,24,238.3,245.8,249.2,250.8,249.2,249.7,243.9,259.8,280.6,295.5,0,0,0,1,0
9801,1,0,7,16.7,15,113.3,105.8,98.3,97.5,85,74.9,121.2,107.5,122.9,69.9,0,0,0,0,0
9802,5,0,4,53.3,26,203.3,210,208.3,205,207.5,172.9,186.8,236.8,185.2,192,0,0,0,1,0
9803,5,0,2,53.3,19,106.7,113.3,105.8,112.5,115.8,158.8,133.1,119.3,95,103.6,0,0,0,0,0
9804,2,0,6,30,16,175,170,177.5,183.3,186.7,225.2,197,187,198.2,207,0,0,0,0,1
9805,1,0,2,60,25,129.2,120,110,115,122.5,103.8,111.5,129.5,94.7,138.8,0,0,0,0,0
9806,5,0,3,60,26,158.3,166.7,171.7,174.2,173.3,179.6,200.3,196.3,191.2,178.2,1,0,0,0,0
9807,2,0,2,70,18,145,148.3,135.8,135,133.3,172.1,183.2,185.2,176.8,134.1,0,0,0,0,0
9808,4,0,3,43.3,27,108.3,116.7,121.7,116.7,123.3,139,156.9,124.1,128.6,124.3,0,0,0,0,0
9809,2,0,7,0,20,115.8,109.2,91.7,88.3,91.7,133.8,96.7,62.2,24.1,37.9,0,0,0,0,0
9810,5,0,6,33.3,25,130,164.2,175.8,191.7,163.3,136.2,147.2,161.6,148.3,149.7,0,0,0,0,0
9811,5,0,4,30,15,106.7,105.8,114.2,117.5,114.2,154.4,162.6,146.4,148.3,162.5,0,1,0,0,0
9812,3,0,2,60,17,137.5,127.5,138.3,139.2,116.7,190.3,169.5,139.7,106.3,91.6,0,0,0,0,0
9813,2,0,3,40,17,120,105.8,109.2,114.2,127.5,140.4,154.3,153,148.4,156.4,0,0,0,0,0
9814,5,0,3,40,17,105,110,106.7,110.8,120,128.2,119.8,110.7,122.4,101.5,0,0,0,0,1
9815,5,0,4,46.7,20,171.7,177.5,174.2,178.3,176.7,214,159.3,144,179,203.2,0,0,0,0,0
9816,1,0,3,93.3,28,268.3,270,272.5,272.5,262.5,224.3,236.1,205.5,209.1,200.9,0,0,0,0,0
9817,1,0,4,30,17,122.5,107.5,110,107.5,109.2,65.9,67.7,90.1,99.3,91.9,0,0,0,0,0
9818,3,0,5,23.3,16,109.2,113.3,120,115,114.2,106.2,115.9,100.4,130.5,130.9,0,0,0,0,0
9819,3,0,4,33.3,19,101.7,108.3,114.2,120.8,115.8,119.1,110,98.2,99.2,99.2,0,0,0,0,0
9820,3,0,5,23.3,21,104.2,110,117.5,118.3,115,99.8,72.4,107.6,127,117.3,0,0,0,0,0
9821,5,0,6,20,19,113.3,113.3,110.8,112.5,108.3,123.4,119.3,115.9,112,124.4,0,1,0,0,0
9822,4,0,6,23.3,17,140,133.3,151.7,150,125.8,132.6,123.1,125,101.4,148.4,0,0,0,0,1
9823,5,0,3,46.7,25,146.7,149.2,146.7,145,135.8,136.1,129.3,118.2,124,117.1,0,0,0,0,0
9824,3,0,5,26.7,24,133.3,85,117.5,180,205,181,185.2,157.7,179.3,155.1,0,0,0,1,0
9825,1,0,3,60,29,173.3,165,180.8,178.3,173.3,166.3,176.6,171,182.2,168.7,0,0,0,0,0
9826,4,0,1,120,14,120.8,126.7,119.2,115.8,107.5,56.5,41.8,68.6,80.5,106.3,0,0,0,0,0
9827,3,0,3,40,17,115,113.3,128.3,116.7,128.3,134.8,182.8,143.7,160.4,197.1,0,0,0,0,0
9828,3,0,0,0,28,204.2,205.8,199.2,202.5,210,183,186.2,155.8,202.8,213.6,0,1,0,1,0
9829,3,0,4,26.7,15,111.7,100.8,100,100.8,91.7,85.8,115.5,119.4,100.5,94.7,0,0,0,0,0
9830,5,0,4,30,16,100.8,90.8,82.5,110.8,113.3,123.8,70.8,117,120.2,109.1,0,1,0,0,0
9831,5,0,2,63.3,21,126.7,65,105.8,126.7,135,155.1,195.7,183.4,161.6,155.5,0,0,0,0,1
9832,4,0,5,30,23,135,142.5,141.7,141.7,148.3,152.6,145.8,150.8,129.8,123.2,0,0,0,0,0
9833,2,0,3,36.7,17,95,90.8,102.5,109.2,92.5,76.2,44.3,66.7,87.3,104.5,0,0,0,0,0
9834,2,0,2,123.3,30,242.5,247.5,265.8,260.8,258.3,284.8,275.3,269.6,248.6,283.7,0,0,0,1,0
9835,4,0,3,20,18,116.7,60,95.8,120.8,81.7,90.2,97.5,124.5,112.4,107.1,0,0,0,0,0
9836,5,1,5,80,27,333.3,390.8,390.8,429.2,377.5,339.8,343.8,326.6,344.4,332.9,0,0,0,1,0
9837,1,0,6,20,21,111.7,113.3,109.2,113.3,111.7,81.8,94.8,118.1,123.2,112.2,0,0,0,0,0
9838,1,0,5,36.7,20,183.3,177.5,178.3,171.7,165,166.5,136.3,173.2,175.6,156.7,0,0,0,0,0
9839,4,0,6,20,23,116.7,117.5,110,115.8,102.5,73,79.3,62.1,65.7,53.5,0,0,0,0,1
9840,1,0,4,36.7,13,148.3,138.3,125,122.5,140.8,123,115.1,127.2,145.5,154.3,0,0,0,0,0
9841,3,0,1,206.7,22,204.2,218.3,209.2,211.7,207.5,185.8,185,203.4,208.2,218.6,0,0,0,0,0
9842,2,0,4,30,16,105,110,112.5,116.7,119.2,165,166.7,141.8,141.2,133.8,0,0,0,0,0
9843,4,0,4,53.3,20,202.5,206.7,200.8,208.3,211.7,269.1,282.1,294.4,244.4,219.6,0,0,0,0,0
9844,5,0,1,280,24,276.7,278.3,280.8,280,277.5,232,259.4,269.8,239.6,238.2,0,0,0,1,0
9845,2,0,3,40,23,110,116.7,115,115.8,113.3,116.1,92.1,62,114.2,117.8,0,0,0,0,0
9846,5,0,4,36.7,22,135.8,129.2,131.7,140,141.7,127.2,134.6,158,137.7,149.4,0,0,0,0,0
9847,1,0,4,36.7,16,135,134.2,132.5,123.3,142.5,185.2,154.2,149.2,139,143.2,0,0,0,0,0
9848,2,0,5,50,30,235.8,233.3,240.8,250,256.7,224.9,255,246.1,282.4,269.8,0,0,0,0,0
9849,2,0,3,53.3,24,148.3,154.2,152.5,145,134.2,114.9,131.7,139.3,117.1,114.8,0,0,0,0,0
9850,3,0,6,20,29,145,129.2,114.2,118.3,105.8,95.6,101.6,65.8,113.2,105.7,0,1,0,0,0
9851,5,0,1,110,18,116.7,115.8,107.5,113.3,104.2,85.8,93.7,71,76,51.5,0,0,0,0,0
9852,2,0,3,50,18,139.2,147.5,150,145.8,146.7,179.1,156.4,160.9,167.1,172.4,0,0,0,1,0
9853,3,0,4,76.7,24,305.8,316.7,306.7,309.2,302.5,342.1,311.1,295.8,290.1,273.2,0,0,0,0,0
9854,1,0,4,43.3,23,152.5,155.8,168.3,163.3,156.7,196.2,152.2,134.2,127.7,149.2,1,0,0,0,0
9855,5,0,4,30,20,118.3,107.5,115,119.2,113.3,128.1,122.8,115.7,138.2,104.6,0,0,0,0,1
9856,3,0,3,43.3,16,121.7,137.5,135.8,122.5,129.2,138.6,149.9,120.6,110.5,126.4,0,0,0,0,0
9857,1,0,6,23.3,19,120,124.2,130.8,134.2,120.8,91.5,97.8,93.5,125.3,145.9,0,0,0,0,0
9858,4,0,7,16.7,19,114.2,115.8,122.5,119.2,120.8,118.5,108.8,125.1,137.4,138.2,0,1,0,0,0
9859,1,0,4,33.3,19,133.3,131.7,146.7,144.2,141.7,187,183,152,129.5,124.2,0,0,0,0,0
9860,2,0,2,56.7,24,98.3,107.5,107.5,96.7,106.7,76.1,110.2,88.7,86.9,79,0,0,0,0,0
9861,3,0,2,56.7,15,121.7,117.5,110,125,119.2,119.4,105.2,98.7,107.3,96.9,0,0,0,0,0
9862,5,0,3,73.3,20,201.7,205.8,213.3,219.2,215.8,182.5,210.4,214.9,217.6,241.3,1,0,0,0,1
9863,4,0,4,30,20,114.2,121.7,118.3,115,118.3,101.1,79.9,66.8,88.2,84.6,0,0,0,0,0
9864,3,0,3,46.7,13,137.5,136.7,136.7,150.8,153.3,161.9,130.8,183.3,148.5,159,0,0,0,0,0
9865,4,0,5,26.7,21,110,120,116.7,119.2,115,121.8,102,109.4,111.7,125,0,1,0,0,1
9866,3,0,3,73.3,24,235,235.8,209.2,202.5,215.8,237.2,215.4,192.1,234.8,233,0,0,0,0,0
9867,4,0,4,33.3,16,108.3,102.5,111.7,115,128.3,142.7,149.2,147.2,178.9,166.7,0,0,0,0,0
9868,2,0,6,36.7,25,211.7,205,201.7,212.5,210,188.3,183.4,208.2,183.7,208.8,0,0,0,0,0
9869,1,0,1,146.7,16,158.3,164.2,149.2,145.8,145,103.1,110.5,103.5,142.8,157.7,0,0,0,0,0
9870,3,0,5,30,19,161.7,164.2,148.3,135.8,145,129.3,168,141.2,113.1,128.7,0,0,0,0,0
9871,5,0,1,176.7,26,175,175.8,183.3,181.7,185,164.9,177.9,157,174.5,191.9,0,0,0,1,0
9872,1,0,4,30,19,98.3,107.5,113.3,108.3,114.2,86.7,101.3,94.2,111.2,111.8,0,0,0,0,0
9873,3,0,6,23.3,22,134.2,126.7,122.5,125,138.3,106.3,100.2,88.3,75.6,118.6,0,0,0,0,0
9874,4,0,5,30,27,148.3,145,140,158.3,154.2,131.8,147.7,140.2,169.7,157.8,0,0,0,0,1
9875,2,0,4,60,32,235,234.2,229.2,238.3,237.5,224,247.3,266.2,254.8,232.9,0,1,0,0,0
9876,1,0,3,73.3,23,209.2,215,214.2,216.7,213.3,228.8,196.4,176.8,216.8,227,0,0,0,0,0
9877,2,0,4,56.7,29,191.7,193.3,205.8,213.3,220.8,229.2,244,223.3,248.9,235.4,1,0,0,1,0
9878,1,0,6,43.3,29,240.8,242.5,243.3,237.5,242.5,253.1,249.2,237.9,239.8,262.2,0,1,0,0,0
9879,5,0,3,43.3,18,100.8,113.3,115,120,122.5,127.9,111.1,124.7,132.4,158.8,0,0,0,0,0
9880,5,0,2,123.3,34,242.5,240,230,235.8,249.2,215.8,236.6,247.2,234.6,253.8,1,0,0,0,0
9881,2,0,3,56.7,20,163.3,155,155,158.3,157.5,135.4,157.5,140.6,135.3,166.7,0,0,0,0,0
9882,2,0,5,23.3,17,113.3,114.2,105,113.3,113.3,85.8,104.4,82.4,117.2,85,0,0,0,0,0
9883,3,0,4,36.7,20,148.3,140,139.2,145,154.2,131.3,134.9,154.3,164.8,183.8,0,0,0,0,0
9884,4,0,2,83.3,29,154.2,155,166.7,172.5,169.2,121,129.9,124.8,178.2,218.7,0,0,0,0,0
9885,4,0,2,56.7,23,118.3,110,113.3,115.8,118.3,62.1,96.7,91.7,92.8,114.5,0,0,0,0,0
9886,3,0,5,26.7,16,119.2,126.7,131.7,126.7,125.8,117.8,124.8,124.8,139.6,127.5,0,0,0,0,0
